DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,ΔAverage USD,ΔActive market wallets,ΔNumber of sales,ΔSales USD,ΔPrimary Sales,ΔSecondary sales,ΔPrimary sales USD,ΔSecondary sales USD,ΔUnique buyers,ΔUnique sellers
2019-06-23 00:00:00,14.8,995,3741,55356.96,2469,1272,12328.78,43028.18,648,551,18.31,66,35,69681.75,209,-174,32565.32,37116.43,-18,62
2019-06-24 00:00:00,33.11,1061,3776,125038.71,2678,1098,44894.1,80144.61,630,613,-16.49,-248,-970,-78390.3,-695,-275,-27656.28,-50734.02,-110,-224
2019-06-25 00:00:00,16.62,813,2806,46648.41,1983,823,17237.82,29410.59,520,389,10.76,20,-35,29217.94,-166,131,6178.36,23039.58,34,41
2019-06-26 00:00:00,27.38,833,2771,75866.35,1817,954,23416.18,52450.17,554,430,-2.82,-60,-978,-31828.07,-893,-85,-12331.36,-19496.71,-71,-33
2019-06-27 00:00:00,24.56,773,1793,44038.28,924,869,11084.82,32953.46,483,397,0.83,-98,19,1964.42,246,-227,7236.42,-5272,-80,-61
2019-06-28 00:00:00,25.39,675,1812,46002.7,1170,642,18321.24,27681.46,403,336,-0.59,97,1043,24812.14,790,253,19092.54,5719.6,47,53
2019-06-29 00:00:00,24.8,772,2855,70814.84,1960,895,37413.78,33401.06,450,389,-4.92,-60,-793,-29829.12,-655,-138,-24572.33,-5256.78,-39,-17
2019-06-30 00:00:00,19.88,712,2062,40985.72,1305,757,12841.45,28144.28,411,372,-3.13,-57,-565,-15915.27,-374,-191,-5922.22,-9993.06,-23,-26
2019-07-01 00:00:00,16.75,655,1497,25070.45,931,566,6919.23,18151.22,388,346,3.51,-29,11,5481.56,5,6,468.5,5013.06,4,-17
2019-07-02 00:00:00,20.26,626,1508,30552.01,936,572,7387.73,23164.28,392,329,0.44,90,286,6581.08,71,215,6407.93,173.15,62,33
2019-07-03 00:00:00,20.7,716,1794,37133.09,1007,787,13795.66,23337.43,454,362,2.85,177,734,22399.89,739,-5,13355.82,9044.07,57,114
2019-07-04 00:00:00,23.55,893,2528,59532.98,1746,782,27151.48,32381.5,511,476,0.63,-107,-365,-7242.05,-226,-139,-12566.04,5323.98,-31,-59
2019-07-05 00:00:00,24.18,786,2163,52290.93,1520,643,14585.44,37705.48,480,417,-14.52,91,885,-22846.11,666,219,-3692.87,-19153.23,32,59
2019-07-06 00:00:00,9.66,877,3048,29444.82,2186,862,10892.57,18552.25,512,476,8.87,-1,-170,23876.86,-126,-44,15428.67,8448.19,14,-14
2019-07-07 00:00:00,18.53,876,2878,53321.68,2060,818,26321.24,27000.44,526,462,2.08,-86,-272,390.72,-398,126,-12558.01,12948.73,-33,-79
2019-07-08 00:00:00,20.61,790,2606,53712.4,1662,944,13763.23,39949.17,493,383,1.95,147,350,12980.24,-44,394,5804.36,7175.88,75,103
2019-07-09 00:00:00,22.56,937,2956,66692.64,1618,1338,19567.59,47125.05,568,486,11.08,38,-279,23366.55,75,-354,-5668.1,29034.65,3,27
2019-07-10 00:00:00,33.64,975,2677,90059.19,1693,984,13899.49,76159.7,571,513,-2.41,-203,-792,-31187.47,-433,-359,8356.67,-39544.14,-133,-89
2019-07-11 00:00:00,31.23,772,1885,58871.72,1260,625,22256.16,36615.56,438,424,-16.12,159,511,-22672.55,438,73,-10492.81,-12179.74,87,77
2019-07-12 00:00:00,15.11,931,2396,36199.17,1698,698,11763.35,24435.82,525,501,0.28,-32,379,6507.21,323,56,4225.46,2281.75,-7,-6
2019-07-13 00:00:00,15.39,899,2775,42706.38,2021,754,15988.81,26717.57,518,495,4.77,-77,-43,12381.89,-92,49,7937.42,4444.47,-21,-50
2019-07-14 00:00:00,20.16,822,2732,55088.27,1929,803,23926.23,31162.04,497,445,8.33,12,-214,16646.55,-176,-38,11238.08,5408.46,7,-20
2019-07-15 00:00:00,28.49,834,2518,71734.82,1753,765,35164.31,36570.5,504,425,14.11,-344,-1351,-22021.71,-1013,-338,-25365.58,3343.89,-195,-195
2019-07-16 00:00:00,42.6,490,1167,49713.11,740,427,9798.73,39914.39,309,230,-19.71,376,1586,13306.6,1293,293,4698.67,8607.92,211,220
2019-07-17 00:00:00,22.89,866,2753,63019.71,2033,720,14497.4,48522.31,520,450,-9.27,55,1561,-4261.96,882,679,5194.48,-9456.45,40,9
2019-07-18 00:00:00,13.62,921,4314,58757.75,2915,1399,19691.88,39065.86,560,459,-4.3,-51,-1355,-31187.36,-745,-610,-10027.26,-21160.09,-55,-1
2019-07-19 00:00:00,9.32,870,2959,27570.39,2170,789,9664.62,17905.77,505,458,-1.69,21,1795,8706.24,1528,267,2978.73,5727.51,27,12
2019-07-20 00:00:00,7.63,891,4754,36276.63,3698,1056,12643.35,23633.28,532,470,0.14,25,7,725.48,286,-279,2131.88,-1406.4,-26,49
2019-07-21 00:00:00,7.77,916,4761,37002.11,3984,777,14775.23,22226.88,506,519,2.78,-123,-1339,-908.28,-1207,-132,-2657.39,1749.11,-10,-114
2019-07-22 00:00:00,10.55,793,3422,36093.83,2777,645,12117.84,23975.99,496,405,-1.52,68,261,-2830.65,209,52,969.6,-3800.24,53,36
2019-07-23 00:00:00,9.03,861,3683,33263.18,2986,697,13087.44,20175.75,549,441,-0.01,-48,-845,-7678.05,-889,44,-5294.63,-2383.43,-50,-19
2019-07-24 00:00:00,9.02,813,2838,25585.13,2097,741,7792.81,17792.32,499,422,0.52,-74,-293,-1299.64,-146,-147,1251.48,-2551.11,-42,-44
2019-07-25 00:00:00,9.54,739,2545,24285.49,1951,594,9044.29,15241.21,457,378,-1.42,226,1520,8706.53,1410,110,2505.96,6200.56,104,133
2019-07-26 00:00:00,8.12,965,4065,32992.02,3361,704,11550.25,21441.77,561,511,0.58,-139,-73,1753.42,9,-82,4536.61,-2783.19,-56,-100
2019-07-27 00:00:00,8.7,826,3992,34745.44,3370,622,16086.86,18658.58,505,411,-0.07,20,-35,-605.06,-16,-19,-5794.15,5189.09,14,12
2019-07-28 00:00:00,8.63,846,3957,34140.38,3354,603,10292.71,23847.67,519,423,4.63,23,15,18544.2,-145,160,-55.62,18599.82,19,-1
2019-07-29 00:00:00,13.26,869,3972,52684.58,3209,763,10237.09,42447.49,538,422,-4.49,0,232,-15796.95,311,-79,3797.15,-19594.1,13,-8
2019-07-30 00:00:00,8.77,869,4204,36887.63,3520,684,14034.24,22853.39,551,414,6.06,24,-584,16813.13,-685,101,-4932.26,21745.4,27,23
2019-07-31 00:00:00,14.83,893,3620,53700.76,2835,785,9101.98,44598.79,578,437,8.14,-89,-526,17353.66,-492,-34,6777.94,10575.7,-83,-32
2019-08-01 00:00:00,22.97,804,3094,71054.42,2343,751,15879.92,55174.49,495,405,-11.34,-7,-259,-38072.95,-277,18,-4173.68,-33899.26,20,-15
2019-08-02 00:00:00,11.63,797,2835,32981.47,2066,769,11706.24,21275.23,515,390,-0.55,87,594,5024.12,592,2,10751.7,-5727.58,-8,85
2019-08-03 00:00:00,11.08,884,3429,38005.59,2658,771,22457.94,15547.65,507,475,-1.04,50,329,-272.58,-103,432,-9183.95,8911.37,38,30
2019-08-04 00:00:00,10.04,934,3758,37733.01,2555,1203,13273.99,24459.02,545,505,-0.33,-37,-395,-5091.42,-138,-257,-991.55,-4099.87,13,-34
2019-08-05 00:00:00,9.71,897,3363,32641.59,2417,946,12282.44,20359.15,558,471,7.21,-86,-1175,4384.59,-967,-208,6631.76,-2247.17,-44,-85
2019-08-06 00:00:00,16.92,811,2188,37026.18,1450,738,18914.2,18111.98,514,386,-3.71,142,642,364.55,446,196,-7928.07,8292.62,48,109
2019-08-07 00:00:00,13.21,953,2830,37390.73,1896,934,10986.13,26404.6,562,495,1.21,-47,25,3767.68,130,-105,6421.57,-2653.89,9,-53
2019-08-08 00:00:00,14.42,906,2855,41158.41,2026,829,17407.7,23750.71,571,442,0.54,-15,-53,772.63,121,-174,6158.8,-5386.17,1,-17
2019-08-09 00:00:00,14.96,891,2802,41931.04,2147,655,23566.5,18364.54,572,425,-4.74,-101,-642,-19866.33,-578,-64,-16083.19,-3783.14,-75,-30
2019-08-10 00:00:00,10.22,790,2160,22064.71,1569,591,7483.31,14581.4,497,395,-0.2,72,222,1799.83,77,145,3182.39,-1382.55,28,35
2019-08-11 00:00:00,10.02,862,2382,23864.54,1646,736,10665.7,13198.85,525,430,34.54,53,76,85671,101,-25,60313.88,25357.1,41,35
2019-08-12 00:00:00,44.56,915,2458,109535.54,1747,711,70979.58,38555.95,566,465,-28.09,21,146,-66658.99,-218,364,-61158.41,-5500.58,19,-7
2019-08-13 00:00:00,16.47,936,2604,42876.55,1529,1075,9821.17,33055.37,585,458,-2.88,2,97,-6175.5,450,-353,4664.76,-10840.25,6,1
2019-08-14 00:00:00,13.59,938,2701,36701.05,1979,722,14485.93,22215.12,591,459,-0.15,-44,-108,-1859.49,-35,-73,-1986.04,126.55,-50,-7
2019-08-15 00:00:00,13.44,894,2593,34841.56,1944,649,12499.89,22341.67,541,452,3.39,-35,76,10074.21,-78,154,-5701.76,15775.98,-18,-24
2019-08-16 00:00:00,16.83,859,2669,44915.77,1866,803,6798.13,38117.65,523,428,-10.52,152,964,-21984.53,938,26,3086.87,-25071.41,-5,164
2019-08-17 00:00:00,6.31,1011,3633,22931.24,2804,829,9885,13046.24,518,592,-0.5,-99,113,-1155.29,88,25,160.33,-1315.63,-14,-89
2019-08-18 00:00:00,5.81,912,3746,21775.95,2892,854,10045.33,11730.61,504,503,7.88,-166,-1423,10033.78,-1210,-213,3737.12,6296.68,-42,-153
2019-08-19 00:00:00,13.69,746,2323,31809.73,1682,641,13782.45,18027.29,462,350,-4.69,85,506,-6347.88,362,144,-4508.43,-1839.46,73,16
2019-08-20 00:00:00,9,831,2829,25461.85,2044,785,9274.02,16187.83,535,366,1.46,-24,-495,-1054.6,-326,-169,3274.94,-4329.54,-41,15
2019-08-21 00:00:00,10.46,807,2334,24407.25,1718,616,12548.96,11858.29,494,381,5.82,79,201,16858.33,15,186,7155.44,9702.89,12,81
2019-08-22 00:00:00,16.28,886,2535,41265.58,1733,802,19704.4,21561.18,506,462,-3.05,82,502,-1071.89,492,10,3828.4,-4900.29,-4,85
2019-08-23 00:00:00,13.23,968,3037,40193.69,2225,812,23532.8,16660.89,502,547,-2.03,2,629,850.95,579,50,-3900.76,4751.71,42,-22
2019-08-24 00:00:00,11.2,970,3666,41044.64,2804,862,19632.04,21412.6,544,525,1.26,-135,-878,-6314.83,-714,-164,-10773.72,4458.88,-37,-114
2019-08-25 00:00:00,12.46,835,2788,34729.81,2090,698,8858.32,25871.48,507,411,12.42,-13,-776,15323.6,-630,-146,24881.51,-9557.89,30,-82
2019-08-26 00:00:00,24.88,822,2012,50053.41,1460,552,33739.83,16313.59,537,329,-16.66,-2,935,-25822.58,931,4,-23927.81,-1894.78,-19,68
2019-08-27 00:00:00,8.22,820,2947,24230.83,2391,556,9812.02,14418.81,518,397,12.61,50,122,39709.68,-23,145,17715.4,21994.28,-4,32
2019-08-28 00:00:00,20.83,870,3069,63940.51,2368,701,27527.42,36413.09,514,429,-5.56,27,-62,-18021.34,4,-66,-14577.21,-3444.13,24,12
2019-08-29 00:00:00,15.27,897,3007,45919.17,2372,635,12950.21,32968.96,538,441,-2.24,-107,-640,-15071.59,-553,-87,-229.26,-14842.33,-46,-53
2019-08-30 00:00:00,13.03,790,2367,30847.58,1819,548,12720.95,18126.63,492,388,-2.57,181,2425,19276.04,1910,515,9296.71,9979.33,56,157
2019-08-31 00:00:00,10.46,971,4792,50123.62,3729,1063,22017.66,28105.96,548,545,-0.04,-74,-194,-2205.7,19,-213,34.31,-2240,-21,-67
2019-09-01 00:00:00,10.42,897,4598,47917.92,3748,850,22051.97,25865.96,527,478,0.62,-7,-612,-3929.12,-367,-245,-6229.64,2300.5,-4,-15
2019-09-02 00:00:00,11.04,890,3986,43988.8,3381,605,15822.33,28166.46,523,463,1.96,-97,-1035,-5621.38,-980,-55,3032.91,-8654.28,-50,-70
2019-09-03 00:00:00,13,793,2951,38367.42,2401,550,18855.24,19512.18,473,393,26.63,-20,-684,51484.65,-779,95,48203.3,3281.35,-13,-6
2019-09-04 00:00:00,39.63,773,2267,89852.07,1622,645,67058.54,22793.53,460,387,-17.96,-110,-570,-53077.13,-410,-160,-50786.06,-2291.07,-78,-45
2019-09-05 00:00:00,21.67,663,1697,36774.94,1212,485,16272.48,20502.46,382,342,-2.03,-43,-208,-7537.08,-202,-6,-7775.43,238.34,-1,-39
2019-09-06 00:00:00,19.64,620,1489,29237.86,1010,479,8497.05,20740.8,381,303,-2.78,-14,-1,-4149.73,-2,1,537.21,-4686.93,-45,20
2019-09-07 00:00:00,16.86,606,1488,25088.13,1008,480,9034.26,16053.87,336,323,14.18,-77,-41,19821.37,13,-54,12550.87,7270.49,-27,-54
2019-09-08 00:00:00,31.04,529,1447,44909.5,1021,426,21585.13,23324.36,309,269,23.96,-17,-65,31094.31,-150,85,28577.25,2517.07,1,-21
2019-09-09 00:00:00,55,512,1382,76003.81,871,511,50162.38,25841.43,310,248,-27.94,43,-230,-44830.82,-181,-49,-41409.3,-3421.52,17,18
2019-09-10 00:00:00,27.06,555,1152,31172.99,690,462,8753.08,22419.91,327,266,-1.58,17,112,1033.31,87,25,-2433.01,3466.32,9,9
2019-09-11 00:00:00,25.48,572,1264,32206.3,777,487,6320.07,25886.23,336,275,4.55,12,35,6796.22,-61,96,4856.53,1939.69,-12,32
2019-09-12 00:00:00,30.03,584,1299,39002.52,716,583,11176.6,27825.92,324,307,20.95,3,-12,26607.12,22,-34,2317.12,24290,19,-18
2019-09-13 00:00:00,50.98,587,1287,65609.64,738,549,13493.72,52115.92,343,289,-38.31,28,1589,-29160.6,1526,63,1114.3,-30274.91,1,38
2019-09-14 00:00:00,12.67,615,2876,36449.04,2264,612,14608.02,21841.01,344,327,-1.61,-44,-339,-8387.29,-493,154,-5835.59,-2551.68,-19,-23
2019-09-15 00:00:00,11.06,571,2537,28061.75,1771,766,8772.43,19289.33,325,304,20.06,-44,-1290,10746.69,-911,-379,7365.05,3381.64,2,-60
2019-09-16 00:00:00,31.12,527,1247,38808.44,860,387,16137.48,22670.97,327,244,-2.49,30,-176,-8143.71,-324,148,-10636.73,2493.01,-8,30
2019-09-17 00:00:00,28.63,557,1071,30664.73,536,535,5500.75,25163.98,319,274,-2.13,-28,64,-586.92,175,-111,5479.61,-6066.52,2,-28
2019-09-18 00:00:00,26.5,529,1135,30077.81,711,424,10980.36,19097.46,321,246,41.04,13,-22,45099.08,-47,25,-2357.5,47456.57,8,7
2019-09-19 00:00:00,67.54,542,1113,75176.89,664,449,8622.86,66554.03,329,253,-41.76,-68,-231,-52439.58,-179,-52,4314.09,-56753.67,-47,-27
2019-09-20 00:00:00,25.78,474,882,22737.31,485,397,12936.95,9800.36,282,226,-12.14,197,1436,8880.27,1192,244,-3046.14,11926.41,93,128
2019-09-21 00:00:00,13.64,671,2318,31617.58,1677,641,9890.81,21726.77,375,354,1.3,-63,-231,-427.81,-146,-85,2706,-3133.81,-3,-65
2019-09-22 00:00:00,14.94,608,2087,31189.77,1531,556,12596.81,18592.96,372,289,6.58,-10,-583,1180.14,-644,61,-496.73,1676.86,-23,13
2019-09-23 00:00:00,21.52,598,1504,32369.91,887,617,12100.08,20269.82,349,302,9.08,-54,-275,5233.28,-108,-167,-570.55,5803.84,-18,-40
2019-09-24 00:00:00,30.6,544,1229,37603.19,779,450,11529.53,26073.66,331,262,-1.04,11,-159,-5975.42,-144,-15,-2723.09,-3252.33,-10,33
2019-09-25 00:00:00,29.56,555,1070,31627.77,635,435,8806.44,22821.33,321,295,0.54,10,68,2621.18,49,19,6488.28,-3867.1,21,-17
2019-09-26 00:00:00,30.1,565,1138,34248.95,684,454,15294.72,18954.23,342,278,-7.73,-62,-154,-12234.13,-140,-14,-9728.23,-2505.9,-45,-23
2019-09-27 00:00:00,22.37,503,984,22014.82,544,440,5566.49,16448.33,297,255,-12.69,103,1036,-2462.65,948,88,3368.25,-5830.89,54,57
2019-09-28 00:00:00,9.68,606,2020,19552.17,1492,528,8934.74,10617.44,351,312,19.5,130,535,54998.54,267,268,42458.76,12539.77,126,12
2019-09-29 00:00:00,29.18,736,2555,74550.71,1759,796,51393.5,23157.21,477,324,-13.97,-90,-495,-43212.89,-209,-286,-39472.37,-3740.52,-88,-14
2019-09-30 00:00:00,15.21,646,2060,31337.82,1550,510,11921.13,19416.69,389,310,-4.16,139,1509,8091.11,1413,96,-689.89,8781,98,77
2019-10-01 00:00:00,11.05,785,3569,39428.93,2963,606,11231.24,28197.69,487,387,0.49,-47,-299,-1693.42,-299,0,16417.56,-18110.98,-58,-13
2019-10-02 00:00:00,11.54,738,3270,37735.51,2664,606,27648.8,10086.71,429,374,-3.88,-30,698,-7351,499,199,-13504.63,6153.63,-37,19
2019-10-03 00:00:00,7.66,708,3968,30384.51,3163,805,14144.17,16240.34,392,393,1.9,-28,-647,1361.59,-834,187,225.71,1135.88,15,-53
2019-10-04 00:00:00,9.56,680,3321,31746.1,2329,992,14369.88,17376.22,407,340,-3.95,92,120,-12432.29,408,-288,-4453.33,-7978.96,19,74
2019-10-05 00:00:00,5.61,772,3441,19313.81,2737,704,9916.55,9397.26,426,414,13.49,36,-631,34354.44,-997,366,1201.69,33152.75,-25,79
2019-10-06 00:00:00,19.1,808,2810,53668.25,1740,1070,11118.24,42550.01,401,493,-5.17,-42,332,-9891.86,485,-153,4955.38,-14847.24,25,-75
2019-10-07 00:00:00,13.93,766,3142,43776.39,2225,917,16073.62,27702.77,426,418,-1.48,37,93,-3496.77,-66,159,-1770.91,-1725.86,22,42
2019-10-08 00:00:00,12.45,803,3235,40279.62,2159,1076,14302.71,25976.91,448,460,5.22,195,2165,55134.88,2350,-185,64972.94,-9838.07,204,-33
2019-10-09 00:00:00,17.67,998,5400,95414.5,4509,891,79275.65,16138.84,652,427,-10.34,-149,-1688,-68206.54,-1546,-142,-65226.37,-2980.17,-204,61
2019-10-10 00:00:00,7.33,849,3712,27207.96,2963,749,14049.28,13158.67,448,488,-1.76,61,1360,1022.09,1371,-11,-5758.22,6780.33,-5,48
2019-10-11 00:00:00,5.57,910,5072,28230.05,4334,738,8291.06,19939,443,536,3.85,-154,-1865,1965.31,-2002,137,6105.38,-4140.08,-27,-121
2019-10-12 00:00:00,9.42,756,3207,30195.36,2332,875,14396.44,15798.92,416,415,14.66,63,-116,44235.3,141,-257,50698.8,-6463.5,64,-15
2019-10-13 00:00:00,24.08,819,3091,74430.66,2473,618,65095.24,9335.42,480,400,8.74,-17,305,37034.27,461,-156,28379.25,8655.02,64,-81
2019-10-14 00:00:00,32.82,802,3396,111464.93,2934,462,93474.49,17990.44,544,319,19.84,279,1221,131672.95,1062,159,116061.62,15611.33,218,78
2019-10-15 00:00:00,52.66,1081,4617,243137.88,3996,621,209536.11,33601.77,762,397,-1.12,49,-1172,-65581.69,-1456,284,-101921.43,36339.74,-39,87
2019-10-16 00:00:00,51.54,1130,3445,177556.19,2540,905,107614.68,69941.51,723,484,-18.88,-59,1183,-26422.94,1333,-150,20425.92,-46848.86,12,-47
2019-10-17 00:00:00,32.66,1071,4628,151133.25,3873,755,128040.6,23092.65,735,437,-1.97,160,-484,-23942.8,-455,-29,-38461.83,14519.03,59,82
2019-10-18 00:00:00,30.69,1231,4144,127190.45,3418,726,89578.77,37611.68,794,519,0.76,-87,-238,-4343.69,-362,124,2477.11,-6820.8,-98,7
2019-10-19 00:00:00,31.45,1144,3906,122846.76,3056,850,92055.88,30790.88,696,526,0.53,935,4628,150111.24,4663,-35,156055.45,-5944.21,1018,-57
2019-10-20 00:00:00,31.98,2079,8534,272958,7719,815,248111.33,24846.67,1714,469,-6.4,-1049,-5423,-193373.49,-5480,57,-205812.24,12438.75,-1032,-30
2019-10-21 00:00:00,25.58,1030,3111,79584.51,2239,872,42299.09,37285.42,682,439,1.66,-26,97,7792.93,-63,160,16826.69,-9033.76,-73,72
2019-10-22 00:00:00,27.24,1004,3208,87377.44,2176,1032,59125.78,28251.66,609,511,3.7,-122,-1016,-19564.02,-626,-390,-14603.03,-4960.99,-56,-117
2019-10-23 00:00:00,30.94,882,2192,67813.42,1550,642,44522.75,23290.67,553,394,2.11,13,18,5223.98,-9,27,4996.88,227.11,-7,43
2019-10-24 00:00:00,33.05,895,2210,73037.4,1541,669,49519.63,23517.78,546,437,-0.88,2,344,9125.77,204,140,4813.92,4311.84,-10,15
2019-10-25 00:00:00,32.17,897,2554,82163.17,1745,809,54333.55,27829.62,536,452,-9.32,39,1368,7460.14,1187,181,6402.18,1057.97,24,19
2019-10-26 00:00:00,22.85,936,3922,89623.31,2932,990,60735.73,28887.59,560,471,3.33,-29,-323,4584.21,-216,-107,-22254.9,26839.1,-45,15
2019-10-27 00:00:00,26.18,907,3599,94207.52,2716,883,38480.83,55726.69,515,486,-5.8,5,71,-19413.45,2,69,-6408.4,-13005.06,9,-3
2019-10-28 00:00:00,20.38,912,3670,74794.07,2718,952,32072.43,42721.63,524,483,3.23,-15,-842,-8030.92,-679,-163,13203.03,-21233.94,7,-27
2019-10-29 00:00:00,23.61,897,2828,66763.15,2039,789,45275.46,21487.69,531,456,6.11,-75,-118,13767.26,-82,-36,-2852.28,16619.54,-40,-48
2019-10-30 00:00:00,29.72,822,2710,80530.41,1957,753,42423.18,38107.23,491,408,-4.99,55,-26,-14148.26,-73,47,-15435.44,1287.18,39,37
2019-10-31 00:00:00,24.73,877,2684,66382.15,1884,800,26987.74,39394.41,530,445,-9.6,-43,656,-15855.79,633,23,4107.43,-19963.23,-50,5
2019-11-01 00:00:00,15.13,834,3340,50526.36,2517,823,31095.17,19431.18,480,450,1.66,102,603,15660.32,512,91,-1102.27,16762.6,24,103
2019-11-02 00:00:00,16.79,936,3943,66186.68,3029,914,29992.9,36193.78,504,553,11.02,2,-931,17574.33,-753,-178,16887.01,687.33,4,-47
2019-11-03 00:00:00,27.81,938,3012,83761.01,2276,736,46879.91,36881.11,508,506,-6.76,-23,-149,-23503.59,-216,67,-14531.15,-8972.46,20,-19
2019-11-04 00:00:00,21.05,915,2863,60257.42,2060,803,32348.76,27908.65,528,487,-5.32,21,158,-12738.93,269,-111,-8681.18,-4057.74,-6,23
2019-11-05 00:00:00,15.73,936,3021,47518.49,2329,692,23667.58,23850.91,522,510,-2.59,111,1820,16091.73,1752,68,19914.99,-3823.26,159,-55
2019-11-06 00:00:00,13.14,1047,4841,63610.22,4081,760,43582.57,20027.65,681,455,-0.56,45,927,8966.05,1116,-189,11464.88,-2498.82,43,-2
2019-11-07 00:00:00,12.58,1092,5768,72576.27,5197,571,55047.45,17528.83,724,453,-3.66,-23,-1176,-31610.38,-1185,9,-32910.64,1300.25,6,-27
2019-11-08 00:00:00,8.92,1069,4592,40965.89,4012,580,22136.81,18829.08,730,426,-1.31,26,474,-2406.38,208,266,-2881.17,474.79,-37,82
2019-11-09 00:00:00,7.61,1095,5066,38559.51,4220,846,19255.64,19303.87,693,508,5.27,116,-51,26040.3,7,-58,10175.85,15864.46,8,94
2019-11-10 00:00:00,12.88,1211,5015,64599.81,4227,788,29431.49,35168.33,701,602,10.05,-66,-1604,13606.97,-1543,-61,22589.78,-8982.83,63,-129
2019-11-11 00:00:00,22.93,1145,3411,78206.78,2684,727,52021.27,26185.5,764,473,-9.77,-10,313,-29198.47,379,-66,-25344.6,-3853.86,20,-31
2019-11-12 00:00:00,13.16,1135,3724,49008.31,3063,661,26676.67,22331.64,784,442,-2.19,64,72,-7372.36,-112,184,-5072.15,-2300.21,11,61
2019-11-13 00:00:00,10.97,1199,3796,41635.95,2951,845,21604.52,20031.43,795,503,4.31,-117,-1158,-1323.02,-864,-294,-2477.31,1154.29,-126,-6
2019-11-14 00:00:00,15.28,1082,2638,40312.93,2087,551,19127.21,21185.72,669,497,-6.49,-168,351,-14028.16,380,-29,-6464.13,-7564.03,-94,-84
2019-11-15 00:00:00,8.79,914,2989,26284.77,2467,522,12663.08,13621.69,575,413,-1.3,86,157,-2718.07,73,84,-2272.32,-445.75,-33,129
2019-11-16 00:00:00,7.49,1000,3146,23566.7,2540,606,10390.76,13175.94,542,542,12.36,-42,-445,30042.62,-501,56,5671.31,24371.31,3,-29
2019-11-17 00:00:00,19.85,958,2701,53609.32,2039,662,16062.07,37547.25,545,513,-4.49,16,365,-6513.9,422,-57,-1707.64,-4806.26,54,-51
2019-11-18 00:00:00,15.36,974,3066,47095.42,2461,605,14354.43,32740.99,599,462,-0.18,199,-106,-2175.72,-74,-32,1656.03,-3831.74,45,164
2019-11-19 00:00:00,15.18,1173,2960,44919.7,2387,573,16010.46,28909.25,644,626,0.25,-100,61,1681.29,40,21,4300.97,-2619.69,-9,-84
2019-11-20 00:00:00,15.43,1073,3021,46600.99,2427,594,20311.43,26289.56,635,542,0.36,-152,-430,-5692.95,-422,-8,102.38,-5795.33,-68,-99
2019-11-21 00:00:00,15.79,921,2591,40908.04,2005,586,20413.81,20494.23,567,443,-4.69,638,9862,97331.97,9650,212,68504.77,28827.2,412,394
2019-11-22 00:00:00,11.1,1559,12453,138240.01,11655,798,88918.58,49321.43,979,837,-5.23,144,5021,-35693.57,4483,538,-24447.88,-11245.69,9,176
2019-11-23 00:00:00,5.87,1703,17474,102546.44,16138,1336,64470.7,38075.74,988,1013,-1.03,-95,2782,-4584.56,3108,-326,6917.12,-11501.69,-46,-84
2019-11-24 00:00:00,4.84,1608,20256,97961.88,19246,1010,71387.82,26574.05,942,929,3.22,-233,-9898,-14473.66,-9973,75,-12330.12,-2143.53,-133,-149
2019-11-25 00:00:00,8.06,1375,10358,83488.22,9273,1085,59057.7,24430.52,809,780,-2.92,7,1900,-20527.9,1985,-85,-12206.13,-8321.77,6,7
2019-11-26 00:00:00,5.14,1382,12258,62960.32,11258,1000,46851.57,16108.75,815,787,2.87,85,-34,35000.9,25,-59,7276.77,27724.13,34,62
2019-11-27 00:00:00,8.01,1467,12224,97961.22,11283,941,54128.34,43832.88,849,849,-0.32,-81,-2037,-19644.31,-2098,61,835.24,-20479.54,-67,-15
2019-11-28 00:00:00,7.69,1386,10187,78316.91,9185,1002,54963.58,23353.34,782,834,-2.47,91,8093,17136.17,7807,286,2336.31,14799.84,34,77
2019-11-29 00:00:00,5.22,1477,18280,95453.08,16992,1288,57299.89,38153.18,816,911,1.53,110,-4800,-4426.68,-4706,-94,4517.05,-8943.73,60,58
2019-11-30 00:00:00,6.75,1587,13480,91026.4,12286,1194,61816.94,29209.45,876,969,-1.54,-58,3038,-4948.97,2784,254,-8069.03,3120.07,-62,7
2019-12-01 00:00:00,5.21,1529,16518,86077.43,15070,1448,53747.91,32329.52,814,976,-0.09,-81,-2421,-13893.62,-1990,-431,-16499.01,2605.38,-12,-107
2019-12-02 00:00:00,5.12,1448,14097,72183.81,13080,1017,37248.9,34934.9,802,869,5.54,-90,-5943,14758.09,-5899,-44,12783.48,1974.62,-36,-51
2019-12-03 00:00:00,10.66,1358,8154,86941.9,7181,973,50032.38,36909.52,766,818,-1.28,-36,-470,-14836.59,-597,127,-14181.27,-655.33,-6,-63
2019-12-04 00:00:00,9.38,1322,7684,72105.31,6584,1100,35851.11,36254.19,760,755,6.28,190,2568,88449.21,2492,76,102350.46,-13901.25,145,50
2019-12-05 00:00:00,15.66,1512,10252,160554.52,9076,1176,138201.57,22352.94,905,805,-8.1,-289,-2154,-99320.07,-2305,151,-108699.23,9379.17,-167,-144
2019-12-06 00:00:00,7.56,1223,8098,61234.45,6771,1327,29502.34,31732.11,738,661,-1.21,116,1268,-1805.38,1279,-11,4989.01,-6794.39,-11,148
