,Date,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,ΔAverage USD,ΔActive market wallets,ΔNumber of sales,ΔSales USD,ΔPrimary Sales,ΔSecondary sales,ΔPrimary sales USD,ΔSecondary sales USD,ΔUnique buyers,ΔUnique sellers,ETH_Open,BTC_Open,Nasdaq_Open,USD_Open,Oil_Open,Gold_Open,SVI_NFT,SVI_metaverse,Year_Month,time_2017-06,time_2017-07,time_2017-08,time_2017-09,time_2017-10,time_2017-11,time_2017-12,time_2018-01,time_2018-02,time_2018-03,time_2018-04,time_2018-05,time_2018-06,time_2018-07,time_2018-08,time_2018-09,time_2018-10,time_2018-11,time_2018-12,time_2019-01,time_2019-02,time_2019-03,time_2019-04,time_2019-05,time_2019-06,time_2019-07,time_2019-08,time_2019-09,time_2019-10,time_2019-11,time_2019-12,time_2020-01,time_2020-02,time_2020-03,time_2020-04,time_2020-05,time_2020-06,time_2020-07,time_2020-08,time_2020-09,time_2020-10,time_2020-11,time_2020-12,time_2021-01,time_2021-02,time_2021-03,time_2021-04,time_2021-05,time_2021-06,time_2021-07,time_2021-08,time_2021-09,time_2021-10,time_2021-11,time_2021-12,time_2022-01,time_2022-02,time_2022-03,time_2022-04,time_2022-05,time_2022-06,time_2022-07,time_2022-08,time_2022-09,time_2022-10,time_2022-11,SVI_OpenSea Shared Storefront,avg_price,LOG_avg_price
10,2017-07-03,142.15,24.0,51.0,7249.8,43.0,8.0,6659.17,590.63,11.0,16.0,90.71,4.0,7.0,6256.13,8.0,-1.0,3866.17,2389.96,3.0,2.0,1566.18,20769.5,11387.71,109.62,88.26,1668.8,,1702.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
11,2017-07-04,232.86,28.0,58.0,13505.93,51.0,7.0,10525.34,2980.59,14.0,18.0,-130.62,-16.0,-40.0,-11665.65,-35.0,-5.0,-8871.21,-2794.43,-7.0,-11.0,1459.6,20086.8,11409.79,110.96,85.07,1657.7,,1258.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
12,2017-07-05,102.24,12.0,18.0,1840.28,16.0,2.0,1654.13,186.16,7.0,7.0,203.07,3.0,5.0,5181.9,5.0,0.0,5154.07,27.82,2.0,4.0,1343.88,19331.8,11482.87,111.82,84.88,1654.5,,1185.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13,2017-07-06,305.31,15.0,23.0,7022.18,21.0,2.0,6808.2,213.98,9.0,11.0,-113.89,4.0,14.0,60.33,9.0,5.0,-814.75,875.08,-3.0,4.0,1364.19,19571.2,11321.11,111.88,85.24,1662.9,,1093.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
14,2017-07-07,191.42,19.0,37.0,7082.51,30.0,7.0,5993.45,1089.06,6.0,15.0,-83.82,-1.0,-7.0,-3854.63,-8.0,1.0,-3738.12,-116.51,3.0,-3.0,1313.64,19204.8,,,,,,838.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
15,2017-07-08,107.6,18.0,30.0,3227.88,22.0,8.0,2255.33,972.55,9.0,12.0,-26.84,-2.0,-18.0,-2258.78,-11.0,-7.0,-1357.85,-900.92,-1.0,-4.0,1299.76,19162.6,,,,,,796.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
16,2017-07-09,80.76,16.0,12.0,969.1,11.0,1.0,897.48,71.63,8.0,8.0,208.07,6.0,5.0,3940.96,3.0,2.0,3597.72,343.23,3.0,3.0,1282.87,19042.9,10998.17,112.94,85.07,1632.4,47.0,1098.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
17,2017-07-10,288.83,22.0,17.0,4910.06,14.0,3.0,4495.2,414.86,11.0,11.0,-156.05,-2.0,26.0,799.31,20.0,6.0,539.05,260.26,-2.0,5.0,1285.33,19125.1,11081.23,112.99,85.94,1634.6,1170.0,1046.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
18,2017-07-11,132.78,20.0,43.0,5709.37,34.0,9.0,5034.25,675.12,9.0,16.0,-28.15,-3.0,-26.0,-3930.64,-20.0,-6.0,-3499.87,-430.77,-2.0,-6.0,1310.81,19328.2,11081.82,111.91,83.69,1657.2,1101.0,1297.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
19,2017-07-12,104.63,17.0,17.0,1778.73,14.0,3.0,1534.38,244.35,7.0,10.0,66.37,7.0,14.0,3522.24,11.0,3.0,1489.85,2032.39,5.0,6.0,1331.4,19548.4,11368.76,112.07,85.7,1655.5,1142.0,1327.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
20,2017-07-13,171.0,24.0,31.0,5300.97,25.0,6.0,3024.23,2276.74,12.0,16.0,-106.94,-18.0,-24.0,-4852.57,-20.0,-4.0,-2833.19,-2019.38,-8.0,-13.0,1305.95,19262.2,10967.25,113.22,85.59,1649.9,1194.0,1539.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
21,2017-07-14,64.06,6.0,7.0,448.4,5.0,2.0,191.04,257.36,4.0,3.0,45.88,1.0,-2.0,101.29,-2.0,0.0,-50.18,151.47,0.0,0.0,1274.93,19068.8,,,,,895.0,966.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
22,2017-07-15,109.94,7.0,5.0,549.69,3.0,2.0,140.86,408.83,4.0,3.0,-3.54,-3.0,-2.0,-230.49,0.0,-2.0,178.34,-408.83,-2.0,-1.0,1296.74,19181.7,,,,,937.0,1071.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
23,2017-07-16,106.4,4.0,3.0,319.2,3.0,0.0,319.2,0.0,2.0,2.0,184.04,3.0,2.0,1133.0,0.0,2.0,332.5,800.5,2.0,2.0,1287.33,19379.8,11130.08,112.47,89.27,1672.9,1058.0,1386.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
24,2017-07-17,290.44,7.0,5.0,1452.2,3.0,2.0,651.7,800.5,4.0,4.0,-193.05,10.0,25.0,1469.47,26.0,-1.0,1360.53,108.94,6.0,4.0,1294.56,19154.6,10481.58,113.24,87.08,1672.9,,662.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
25,2017-07-18,97.39,17.0,30.0,2921.67,29.0,1.0,2012.23,909.44,10.0,8.0,13.47,-5.0,1.0,515.08,-2.0,3.0,717.97,-202.89,-2.0,-1.0,1279.97,19058.5,10810.3,113.31,88.67,1673.4,,612.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
26,2017-07-19,110.86,12.0,31.0,3436.75,27.0,4.0,2730.2,706.55,8.0,7.0,1.17,-2.0,-10.0,-1084.04,-13.0,3.0,-1760.38,676.34,-3.0,-2.0,1290.0,19134.3,10865.32,113.08,91.14,1675.6,,380.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
27,2017-07-20,112.03,10.0,21.0,2352.71,14.0,7.0,969.82,1382.89,5.0,5.0,-10.36,2.0,0.0,-217.71,7.0,-7.0,1165.18,-1382.89,-1.0,3.0,1323.17,19441.7,11048.51,112.84,93.48,1703.4,,525.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
28,2017-07-21,101.67,12.0,21.0,2135.0,21.0,0.0,2135.0,0.0,4.0,8.0,-21.3,1.0,-8.0,-1090.23,-10.0,2.0,-1187.31,97.08,3.0,-1.0,1315.08,19416.3,,,,,,260.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
29,2017-07-22,80.37,13.0,13.0,1044.77,11.0,2.0,947.69,97.08,7.0,7.0,-10.09,-4.0,-7.0,-623.07,-6.0,-1.0,-616.68,-6.39,-1.0,-3.0,1331.07,19530.2,,,,,,268.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
30,2017-07-23,70.28,9.0,6.0,421.7,5.0,1.0,331.01,90.69,6.0,4.0,4.84,9.0,9.0,705.12,8.0,1.0,622.62,82.49,3.0,6.0,1352.17,19962.4,11272.46,112.25,88.93,1721.0,57.0,391.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
31,2017-07-24,75.12,18.0,15.0,1126.82,13.0,2.0,953.63,173.18,9.0,10.0,146.06,-6.0,-7.0,642.65,-8.0,1.0,171.42,471.24,-4.0,-3.0,1352.07,20157.5,11556.4,111.02,88.08,1725.5,1717.0,1287.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
32,2017-07-25,221.18,12.0,8.0,1769.47,5.0,3.0,1125.05,644.42,5.0,7.0,-158.28,-5.0,-3.0,-1454.95,-1.0,-2.0,-874.64,-580.31,-1.0,-3.0,1361.51,20340.5,11429.47,110.23,86.37,1734.4,1745.0,1202.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
33,2017-07-26,62.9,7.0,5.0,314.52,4.0,1.0,250.41,64.11,4.0,4.0,-7.02,-3.0,-3.0,-202.77,-2.0,-1.0,-138.66,-64.11,-2.0,-2.0,1323.37,19629.7,11477.85,111.59,83.22,1708.4,1720.0,1456.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
34,2017-07-27,55.88,4.0,2.0,111.75,2.0,0.0,111.75,0.0,2.0,2.0,18.92,4.0,3.0,262.25,3.0,0.0,262.25,0.0,2.0,2.0,1277.02,19057.6,11059.17,112.17,81.02,1670.5,1632.0,1376.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
35,2017-07-28,74.8,8.0,5.0,374.0,5.0,0.0,374.0,0.0,4.0,4.0,51.05,-1.0,3.0,632.8,2.0,1.0,345.08,287.72,0.0,-1.0,1311.8,19311.9,,,,,1356.0,846.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
36,2017-07-29,125.85,7.0,8.0,1006.8,7.0,1.0,719.08,287.72,4.0,3.0,-33.41,3.0,8.0,472.19,6.0,2.0,-127.48,599.68,3.0,0.0,1328.73,19422.9,,,,,1488.0,1008.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
37,2017-07-30,92.44,10.0,16.0,1478.99,13.0,3.0,591.6,887.4,7.0,3.0,14.29,-6.0,-14.0,-1265.54,-12.0,-2.0,-500.12,-765.43,-5.0,-1.0,1336.05,19593.4,11123.11,111.75,81.74,1669.5,1621.0,1467.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
38,2017-07-31,106.73,4.0,2.0,213.45,1.0,1.0,91.48,121.97,2.0,2.0,-52.23,0.0,0.0,-104.45,1.0,-1.0,17.52,-121.97,0.0,0.0,1337.34,19420.2,11334.57,113.01,81.9,1669.0,,1604.0,2017-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
39,2017-08-01,54.5,4.0,2.0,109.0,2.0,0.0,109.0,0.0,2.0,2.0,471.24,-2.0,-1.0,416.74,-1.0,0.0,416.74,0.0,-1.0,-1.0,1328.23,19083.4,11258.74,114.19,78.08,1636.5,,1318.0,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
40,2017-08-02,525.74,2.0,1.0,525.74,1.0,0.0,525.74,0.0,1.0,1.0,-306.7,14.0,20.0,4074.16,18.0,2.0,2050.35,2023.81,8.0,8.0,1337.07,19228.8,11411.34,114.02,76.47,1629.2,,1472.0,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
41,2017-08-03,219.04,16.0,21.0,4599.9,19.0,2.0,2576.09,2023.81,9.0,9.0,-219.04,-16.0,-21.0,-4599.9,-19.0,-2.0,-2576.09,-2023.81,-9.0,-9.0,1294.24,18803.1,11283.14,113.02,79.23,1651.0,,1312.0,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
42,2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.47,2.0,2.0,1518.93,0.0,2.0,0.0,1518.93,1.0,1.0,1317.01,18925.1,,,,,,1166.0,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
43,2017-08-05,759.47,2.0,2.0,1518.93,0.0,2.0,0.0,1518.93,1.0,1.0,-759.47,-2.0,-2.0,-1518.93,0.0,-2.0,0.0,-1518.93,-1.0,-1.0,1327.91,19288.4,,,,,,1070.0,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
44,2017-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.52,2.0,1.0,76.52,1.0,0.0,76.52,0.0,1.0,1.0,1326.12,19404.1,11398.75,111.24,83.54,1680.1,,1203.0,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
45,2017-08-07,76.52,2.0,1.0,76.52,1.0,0.0,76.52,0.0,1.0,1.0,123.0,6.0,4.0,921.08,2.0,2.0,673.15,247.92,3.0,3.0,1247.64,18488.1,11574.32,111.48,83.07,1682.8,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
46,2017-08-08,199.52,8.0,5.0,997.6,3.0,2.0,749.67,247.92,4.0,4.0,-110.4,-4.0,-2.0,-730.24,-2.0,0.0,-645.7,-84.53,-1.0,-3.0,1323.34,18875.1,11892.72,110.16,84.25,1673.2,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
47,2017-08-09,89.12,4.0,3.0,267.36,1.0,2.0,103.97,163.39,3.0,1.0,1.4,0.0,-1.0,-86.33,1.0,-2.0,77.06,-163.39,-1.0,1.0,1375.96,19538.9,11855.83,109.58,85.61,1684.9,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
48,2017-08-10,90.52,4.0,2.0,181.03,2.0,0.0,181.03,0.0,2.0,2.0,-8.1,6.0,6.0,478.34,4.0,2.0,235.95,242.39,3.0,3.0,1334.82,19417.4,11753.6,109.64,85.21,1685.4,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
49,2017-08-11,82.42,10.0,8.0,659.37,6.0,2.0,416.98,242.39,5.0,5.0,-21.33,-1.0,9.0,379.15,-2.0,11.0,-125.33,504.48,1.0,-2.0,1468.76,20113.9,,,,,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
50,2017-08-12,61.09,9.0,17.0,1038.52,4.0,13.0,291.65,746.87,6.0,3.0,53.95,-1.0,-10.0,-233.23,-1.0,-9.0,293.74,-526.97,-2.0,1.0,1434.01,19802.8,,,,,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
51,2017-08-13,115.04,8.0,7.0,805.29,3.0,4.0,585.39,219.9,4.0,4.0,52.92,-2.0,-4.0,-301.41,-1.0,-3.0,-170.43,-130.98,-1.0,-1.0,1472.63,19701.9,11775.93,109.8,85.16,1673.7,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
52,2017-08-14,167.96,6.0,3.0,503.88,2.0,1.0,414.96,88.92,3.0,3.0,-102.74,-1.0,1.0,-242.99,0.0,1.0,-295.41,52.42,-1.0,1.0,1637.89,20222.3,12034.43,109.61,88.91,1707.2,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
53,2017-08-15,65.22,5.0,4.0,260.89,2.0,2.0,119.55,141.34,2.0,4.0,39.79,-2.0,-2.0,-50.86,0.0,-2.0,90.48,-141.34,0.0,-3.0,1574.41,20175.5,12092.03,109.97,87.94,1711.6,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
54,2017-08-16,105.01,3.0,2.0,210.03,2.0,0.0,210.03,0.0,2.0,1.0,-29.87,-1.0,0.0,-59.74,0.0,0.0,-59.74,0.0,-1.0,0.0,1716.45,22395.3,12364.83,108.23,88.09,1736.0,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
55,2017-08-17,75.14,2.0,2.0,150.29,2.0,0.0,150.29,0.0,1.0,1.0,13.69,0.0,-1.0,-61.46,-1.0,0.0,-61.46,0.0,0.0,0.0,1766.99,21836.6,12649.23,108.6,86.25,1728.4,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
56,2017-08-18,88.83,2.0,1.0,88.83,1.0,0.0,88.83,0.0,1.0,1.0,29.82,0.0,0.0,29.82,-1.0,1.0,-88.83,118.65,0.0,0.0,1774.38,21650.4,,,,,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
57,2017-08-19,118.65,2.0,1.0,118.65,0.0,1.0,0.0,118.65,1.0,1.0,43.69,0.0,0.0,43.69,1.0,-1.0,162.34,-118.65,0.0,0.0,1718.84,21363.8,,,,,,,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
58,2017-08-20,162.34,2.0,1.0,162.34,1.0,0.0,162.34,0.0,1.0,1.0,-63.26,7.0,7.0,630.28,7.0,0.0,630.28,0.0,5.0,3.0,1635.33,19318.8,12424.15,109.58,82.8,1719.6,,32.0,2017-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
